,id,fullName
1010,13099,Jackie Bates
1011,4689936,Jake Bates
1012,4048228,John Bates
1013,665,Mario Bates
1014,472,Michael Bates
1015,7504,Patrick Bates
1016,15554,Phil Bates
1017,3929631,Ryan Bates
1018,4593,Solomon Bates
1019,2585785,Trevor Bates
1020,3919512,Jessie Bates III
1021,4682837,Jack Batho
1022,10149,D'Anthony Batiste
1023,7817,Michael Batiste
1024,3139456,Cameron Batson
1025,15170,Will Batson
1026,932,Marco Battaglia
1027,3488,Pat Batteaux
1028,13314,Danny Batten
1029,4655,Arnaz Battle
1030,4039221,Elijah Battle
1031,2977676,Isaiah Battle
1032,11197,Jackie Battle
1033,3115371,John Battle
1034,4567098,Jordan Battle
1035,4550,Julian Battle
1036,4372413,Miles Battle
1037,10861,Tra Battle
1038,2457,Ainsley Battles
1039,6772,Greg Baty
1040,2516890,Mickey Baucus
1041,4361321,Bo Bauer
1042,4573443,Kyler Baugh
1043,3051387,Marcus Baugh
1044,4365616,Casey Bauman
1045,3607,Rashad Bauman
1046,17109,Zach Bauman
1047,3917657,Zack Baun
1048,2613234,De'Vante Bausby
1049,7184,David Bavaro
1050,6491,Mark Bavaro
1051,3125232,Nick Bawden
1052,16046,Alan Baxter
1053,6703,Brad Baxter
1054,14324,Colin Baxter
1055,461,Fred Baxter
1056,2610,Gary Baxter
1057,3664,Jarrod Baxter
1058,2582034,Keith Baxter
1059,17110,Alex Bayer
1060,7031,Martin Bayless
1061,3917166,Omar Bayless
1062,2971280,Evan Baylis
1063,4255988,B.J. Baylor
1064,7003,John Baylor
1065,8158,Chris Bayne
1066,3040172,Nathan Bazata
1067,3123306,Chris Bazile
1068,2470344,Alex Bazzie
1069,6423,Pat Beach
1070,6790,Sanjay Beach
1071,4242348,Tyler Beach
1072,15035,Kelvin Beachum
1073,13261,Zane Beadles
1074,4037632,Emmanuel Beal
1075,14090,Jeremy Beal
1076,3916720,Sam Beal
1077,4259558,Robert Beal Jr.
1078,7509,Willie Beamon
1079,4360900,Jason Bean
1080,2577505,Jimmy Bean
1081,2264,Robert Bean
1082,3998278,Robert Bean
1083,2513059,Camaron Beard
1084,957,Aaron Beasley
1085,15349,Cole Beasley
1086,1568,Fred Beasley
1087,2512400,Vic Beasley
1088,10469,Jon Beason
1089,2567710,Bobo Beathard
1090,2979520,C.J. Beathard
1091,12610,Will Beatty
1092,15988,Steve Beauharnais
1093,4686533,Abraham Beauplan
1094,7608,Aubrey Beavers
1095,4239121,Darrian Beavers
1096,2587711,Willie Beavers
1097,1164,Brett Bech
1098,2158,Anthony Becht
1099,3125107,Andrew Beck
1100,10484,John Beck
1101,8504,Jordan Beck
1102,3125999,Nate Becker
1103,4039553,Ryan Becker
1104,2174,Rogers Beckett
1105,4037604,Tavante Beckett
1106,3643,Tony Beckham
1107,16733,Odell Beckham Jr.
1108,7062,Ian Beckles
1109,3924310,Terry Beckner Jr.
1110,12532,Travis Beckum
1111,2516312,Ben Beckwith
1112,12450,Darry Beckwith
1113,3042733,Kendell Beckwith
1114,4240090,Mekhi Becton
1115,16047,Nick Becton
1116,2337,Brad Bedell
1117,3139448,Ryan Bee
1118,3047968,Chad Beebe
1119,4426663,Cooper Beebe
1120,6595,Don Beebe
1121,4036407,Abdul Beecham
1122,1081,Frank Beede
1123,3998280,Frank Beede
1124,10573,Josh Beekman
1125,14363,Chase Beeler
1126,7672,Thomas E. Beer
1127,2974503,Reggie Begelton
1128,14364,Tyler Beiler
1129,5066227,Ben Beise
1130,2656,Monty Beisel
1131,3120540,Drew Belcher
1132,13100,Jovan Belcher
1133,7561,Chuck Belin
1134,11338,Beau Bell
1135,2514206,Blake Bell
1136,3057972,Brandon Bell
1137,3169404,Braylon Bell
1138,10973,Brian Bell
1139,14753,Byron Bell
1140,15191,Cameron Bell
1141,7795,Coleman Bell
1142,15661,Cordell Bell
1143,4608386,D'Anthony Bell
1144,10974,Dalton Bell
1145,4570409,David Bell
1146,11453,Demetress Bell
1147,2971374,Devon Bell
1148,4361159,Greg Bell
1149,5663,Jacob Bell
1150,4429262,Jaheim Bell
1151,2806,Jason Bell
1152,2511318,Jered Bell
1153,13536,Joique Bell
1154,11615,Josh Bell
1155,2511933,Josh Bell
1156,12488,Kahlil Bell
1157,2587,Kendrell Bell
1158,2514150,Kenny Bell
1159,8059,Kerwin Bell
1160,15825,Le'Veon Bell
1161,4690937,Levi Bell
1162,2247,Marcus Bell
1163,2672,Marcus Bell
1164,4241921,Markquese Bell
1165,9864,Mike Bell
1166,3918044,Mike Bell
1167,3040552,Mitch Bell
1168,579,Myron Bell
1169,6763,Nick Bell
1170,3933407,Quinton Bell
1171,2520767,Reggie Bell
1172,8084,Ricky Bell
1173,4372063,Ronnie Bell
1174,2024,Shonn Bell
1175,5566,Tatum Bell
1176,4246741,Travis Bell
1177,3051388,Vonn Bell
1178,7751,William Bell
1179,4671,Yeremiah Bell
1180,3043128,Davin Bellamy
1181,721,Jay Bellamy
1182,15555,Josh Bellamy
1183,3916721,LeVante Bellamy
1184,4792,Ronald Bellamy
1185,14643,Travon Bellamy
1186,2972394,Adrian Bellard
1187,4361516,Daniel Bellinger
1188,8154,Greg Bellisari
1189,3998282,Steve Bellisari
1190,2970622,B.J. Bello
1191,14471,Nick Bellore
1192,296,Jason Belser
1193,4426686,Dane Belton
1194,17725,Keith Belton
1195,16048,Frank Beltre
1196,17112,Deion Belue
1197,12956,Marcus Benard
1198,7763,Wes Bender
1199,5125873,Theo Benedet
1200,8070,Daved Benefield
1201,3047575,Caleb Benenoch
1202,7620,Lou Benfatti
1203,4379778,Christian Benford
1204,15377,Tim Benford
1205,4242873,Eno Benjamin
1206,16730,Kelvin Benjamin
1207,3453,Ryan Benjamin
1208,7413,Ryan Lamont Benjamin
1209,15062,Travis Benjamin
1210,3040535,Kurt Benkert
1211,13218,Arrelious Benn
1212,1165,Brandon Bennett
1213,2516976,Bryan Bennett
1214,2516252,Bryon Bennett
1215,9827,Charles Bennett
1216,100,Cornelius Bennett
1217,833,Darren Bennett
1218,587,Donnell Bennett
1219,2898,Drew Bennett
1220,15736,Duane Bennett
1221,11304,Earl Bennett
1222,312,Edgar Bennett
1223,10566,Fred Bennett
1224,4686911,Jakorian Bennett
1225,11295,Martellus Bennett
1226,2575,Michael Bennett
1227,12762,Michael Bennett
1228,2516079,Michael Bennett
1229,3124003,Parris Bennett
1230,1865,Sean Bennett
1231,3998284,Sean Bennett
1232,4259553,Stetson Bennett
1233,1077,Tommy Bennett
1234,7143,Tony Bennett
1235,2576371,Michael Bennett IV
1236,8419,Cedric Benson
1237,7879,Darren Benson
1238,4426692,Luke Benson
1239,4360487,Seth Benson
1240,4429275,Trey Benson
1241,4422214,Trinity Benson
1242,14980,Bill Bentley
1243,3116187,Ja'Whaun Bentley
1244,3629,Kevin Bentley
1245,3572,LeCharles Bentley
1246,1405,Scott Bentley
1247,2970620,V'Angelo Bentley
1248,3052687,Al-Rasheed Benton
1249,3910402,Elijah Benton
1250,4426694,Keeanu Benton
1251,2470052,Shamari Benton
1252,16468,Spencer Benton
1253,16872,Bene Benwikere
1254,3919525,Jake Benzinger
1255,3121537,Beau Benzschawel
1256,14960,Jake Bequette
1257,648,Pete Bercich
1258,2576822,Mike Bercovici
1259,9260,Adam Bergen
1260,2515268,Sam Bergen
1261,8621,Joe Berger
1262,2982658,Justin Berger
1263,619,Mitch Berger
1264,4568510,Matthew Bergeron
1265,14976,Tony Bergstrom
1266,16850,Nat Berhe
1267,10152,Brock Berlin
1268,2708,Eddie Berlin
1269,11484,Mackenzy Bernadeau
1270,3932336,Francis Bernard
1271,15826,Giovani Bernard
1272,3674,Rocky Bernard
1273,4259166,Terrel Bernard
1274,4036828,Turner Bernard
1275,4361834,Jarrick Bernard-Converse
1276,4911488,Jared Bernhardt
1277,2577777,Jake Bernstein
1278,6497,Rod Bernstine
1279,5603,Bernard Berrian
1280,3123075,Braxton Berrios
1281,13734,Aaron Berry
1282,1244,Bertrand Berry
1283,14520,Damien Berry
1284,13252,Eric Berry
1285,3115343,Evan Berry
1286,2257,Gary Berry
1287,2472364,Jordan Berry
1288,3915508,Rashod Berry
1289,6614,Ray Berry
1290,4245639,Stanley Berryhill
1291,3133168,Ian Berryman
1292,15547,Brenton Bersin
1293,7850,Tony Berti
1294,2578718,Taylor Bertolet
1295,4794,Sean Berton
1296,4428872,JD Bertrand
1297,11678,Davone Bess
1298,13205,Jahvid Best
1299,17434,Lacoltan Bester
1300,9793,Antoine Bethea
1301,15089,Justin Bethel
1302,14594,McLeod Bethel-Thompson
1303,4426698,Tatum Bethune
1304,3928743,Yurik Bethune
1305,4035708,Oluwole Betiku Jr.
1306,389,Jerome Bettis
1307,9866,Josh Betts
1308,3584,Ladell Betts
1309,4411188,Mathieu Betts
1310,18,Steve Beuerlein
1311,3049935,Tyrice Beverette
1312,1424,Eric Beverly
1313,2971505,Collin Bevins
1314,2576253,Brennen Beyer
1315,4036124,Shaun Beyer
1316,4035788,Tyler Biadasz
1317,929,Tim Biakabutuka
1318,15201,George Bias
1319,6416,Dean Biasucci
1320,3039924,EJ Bibbs
1321,16969,Kapri Bibbs
1322,3998288,Martin Bibla
1323,16511,Adam Bice
1324,5337,Erik Bickerstaff
1325,7000,Duane Bickett
1326,9867,Taye Biddle
1327,1886,Josh Bidwell
1328,2977798,Vince Biegel
1329,484,Greg Biekert
1330,10443,Troy Bienemann
1331,113,Eric Bieniemy
1332,15539,Tim Biere
1333,11388,Kroy Biermann
1334,3052161,Keishawn Bierria
1335,3648,Terreal Bierria
1336,9445,Atari Bigby
1337,17394,Brendan Bigelow
1338,3043226,Kenny Bigelow
1339,4573547,Kenny Bigelow Jr.
1340,2575516,Zeek Bigger
1341,4373436,Caleb Biggers
1342,12633,E.J. Biggers
1343,2323439,Adam Bighill
1344,4429013,Tank Bigsby
1345,3932422,Asmar Bilal
1346,3051775,Andrew Billings
1347,3060950,Jace Billingsley
1348,4426706,Keaton Bills
1349,3894912,Tyron Billy-Johnson
1350,15103,Christo Bilukidi
1351,4037285,Harvey Binford
1352,14365,Brandon Bing
1353,9687,Darnell Bing
1354,7209,Guy Bingham
1355,5729,Ryon Bingham
1356,719,David Binn
1357,14223,Armon Binns
1358,14325,Bront Bird
1359,2640,Cory Bird
1360,6689,J.J. Birden
1361,11139,Larry Birdine
1362,1562,Matt Birk
1363,11138,DeCori Birmingham
1364,9235,Rob Bironas
1365,497,Blaine Bishop
1366,16425,Brandan Bishop
1367,4676004,Cole Bishop
1368,10635,Desmond Bishop
1369,16573,Freddie Bishop
1370,493,Greg Bishop
1371,7674,Harold Bishop
1372,16953,Ken Bishop
1373,1980,Michael Bishop
1374,4363052,Beanie Bishop Jr.
1375,2970255,Adam Bisnowaty
1376,11230,Kyle Bissinger
1377,16740,Joel Bitonio
1378,4035177,Daniel Bituli
1379,10154,Carl-Johan Bjork
1380,761,Eric Bjornson
1381,14146,Ahmad Black
1382,2252,Avion Black
1383,3998289,Avion Black
1384,15268,Conroy Black
1385,3928920,Henry Black
1386,2515346,Jibreel Black
1387,4611,Jordan Black
1388,4037142,Josh Black
1389,16251,Larry Black
1390,15750,Luke Black
1391,4371,Nathan Black
1392,10512,Quincy Black
1393,3892401,Qumain Black
1394,4258170,Tarik Black
1395,9289,Chase Blackburn
1396,4038557,Ross Blacklock
1397,4240020,James Blackman
1398,3128346,Blake Blackmar
1399,2973649,Dante Blackmon
1400,2759,Harold Blackmon
1401,4035661,Julian Blackmon
1402,14907,Justin Blackmon
1403,4360677,Mekhi Blackmon
1404,6713,Robert Blackmon
1405,9701,Will Blackmon
1406,3116155,Saeed Blacknall
1407,474,Jeff Blackshear
1408,4259308,Raheem Blackshear
1409,2574582,Angelo Blackson
1410,8509,Darryl Blackstock
1411,4244714,Curtis Blackwell
1412,4240459,Josh Blackwell
1413,7292,Kelly Blackwell
1414,3068,Kory Blackwell
1415,1225,Will Blackwell
1416,15585,Will Blackwell
1417,2642,Willie Blade
1418,6850,Bennie Blades
1419,6474,Brian Blades
1420,10622,H.B. Blades
1421,4362500,Al Blades Jr.
1422,4369886,Chris Blair
1423,4243244,Marquise Blair
1424,8260,Michael Blair
1425,2567711,Ronald Blair
1426,2514370,Bernard Blake
1427,3126002,Christian Blake
1428,16300,Emory Blake
1429,341,Jeff Blake
1430,15093,Philip Blake
1431,15350,Valentino Blake
1432,2512449,Issac Blakeney
1433,8314,Dwayne Blakley
1434,10483,Justin Blalock
1435,14326,Mike Blanc
1436,370,Cary Blanchard
1437,15645,Matt Blanchard
1438,16855,Rob Blanchflower
1439,4248911,DaRon Bland
1440,8121,Tony Bland
1441,3124020,Quin Blanding
1442,17409,Beau Blankenship
1443,4243956,Reed Blankenship
1444,3915165,Rodrigo Blankenship
1445,3122103,Kendall Blanton
1446,15079,Robert Blanton
1447,7992,Scott Blanton
1448,3122154,Khari Blasingame
1449,15196,Jamie Blatnick
1450,6702,Anthony Blaylock
1451,2699,Derrick Blaylock
1452,5209095,Justin Blazek
1453,2514544,Brian Blechen
1454,4037633,Amani Bledsoe
1455,393,Drew Bledsoe
1456,4241199,Joshuah Bledsoe
1457,2523,Darrius Blevins
1458,1721,Tony Blevins
1459,3045141,Chris Blewitt
1460,1384,Greg Bloedorn
1461,3125891,Alec Bloom
1462,9733,Jeremy Bloom
1463,3116188,David Blough
1464,2982198,Akil Blount
1465,7371,Eric Blount
1466,3914638,Jibri Blount
1467,4240824,Joey Blount
1468,13213,LeGarrette Blount
1469,3166800,Legarrette Blount
1470,16921,Alfred Blue
1471,9735,Greg Blue
1472,3053761,Javess Blue
1473,2971695,Caleb Bluiett
1474,7250,Matt Blundin
1475,4250485,BJ Blunt
1476,1793,Dre' Bly
1477,2582448,Austin Blythe
1478,2973626,C.J. Board
1479,3060403,Chris Board
1480,16049,Kenneth Boatright
1481,7332,Harry Boatswain
1482,3925443,Jacob Bobenmoyer
1483,2508,Chris Bober
1484,3052102,Bryce Bobo
1485,4360405,Jake Bobo
1486,1333,Orlando Bobo
1487,840,John Bock
1488,5765,Colby Bockwoldt
1489,4800,Leigh Bodden
1490,2970694,Briean Boddy-Calhoun
1491,9872,Shaun Bodiford
1492,16876,Russell Bodine
1493,9406,Patrick Body
1494,2971418,Evan Boehm
1495,4287,Marc Boerigter
1496,3998292,Marc Boerigter
1497,3042873,Mat Boesen
1498,3040166,Ike Boettger
1499,17053,Conor Boffeli
1500,14725,Taylor Boggs
1501,4802,Phil Bogle
1502,15776,Brandon Bogotay
1503,4259978,Quinton Bohanna
1504,4285366,Naz Bohannon
1505,15973,Tommy Bohanon
1506,8259,Rob Bohlinger
1507,4002672,Moritz Bohringer
1508,3661,Rocky Boiman
1509,3998294,Michael Boireau
1510,4039396,Corey Bojorquez
1511,15478,Brandon Bolden
1512,4259631,Bubba Bolden
1513,4711029,Isaiah Bolden
1514,994,Juran Bolden
1515,4261171,Nico Bolden
1516,14997,Omar Bolden
1517,4360115,Slade Bolden
1518,3056476,Victor Bolden
1519,17113,Geraldo Boldewijn
1520,4512,Anquan Boldin
1521,12763,Brock Bolen
1522,8574,Michael Boley
1523,14178,Clint Boling
1524,4477,Kyle Boller
1525,4035662,Garett Bolles
1526,4658,Brooks Bollinger
1527,16827,Ted Bolser
1528,10924,Conrad Bolston
1529,3116367,Curtis Bolton
1530,4362759,Nick Bolton
1531,16129,Maalik Bomar
1532,16547,Maikon Bonani
1533,2515561,Al Bond
1534,3116368,Devante Bond
1535,2979810,Deyshawn Bond
1536,15961,Travis Bond
1537,4384952,Jadakis Bonds
1538,3147988,Terrell Bonds
1539,630,Shane Bonham
1540,682,Chris Boniol
1541,4360259,Nik Bonitto
1542,3116642,Reggie Bonnafon
1543,16003,Alan Bonner
1544,4360746,Ethan Bonner
1545,3129292,Jonathan Bonner
1546,4064867,Lanard Bonner
1547,15666,Wade Bonner
1548,2573098,Andrew Bonnet
1549,36,Steve Bono
1550,4046678,Ian Book
1551,4683553,Austin Booker
1552,3121408,Dante Booker
1553,3122866,Devontae Booker
1554,4807,Fred Booker
1555,10515,Lorenzo Booker
1556,1831,Marty Booker
1557,16652,Marvin Booker
1558,1186,Michael Booker
1559,704,Vaughn Booker
1560,4360749,Thomas Booker IV
1561,12910,Alex Boone
1562,2384,Alfonso Boone
1563,2512451,Anthony Boone
1564,16970,Kadron Boone
1565,3139033,Mike Boone
1566,1486,Dorian Boose
1567,17054,Cody Booth
1568,7628,Issac Ramoun Booth
1569,4426344,Andrew Booth Jr.
1570,9762,Kevin Boothe
1571,4034835,Dicaprio Bootle
1572,6837,John Fitzgerald Booty
1573,3051330,Cole Boozer
1574,1551,Chris Bordano
1575,8174,Ben Bordelon
1576,2974565,Chris Bordelon
1577,3048663,Breon Borders
1578,14677,Diondre Borel
1579,14516,Justin Boren
1580,16501,Zach Boren
1581,7671,Jocelyn Borgella
1582,4361142,Max Borghi
1583,7926,Dirk Ronald Borgognone
1584,16748,Chris Borland
1585,4040604,Tuf Borland
1586,4241217,Larry Borom
1587,4046356,Jose Borregales
1588,16724,Blake Bortles
1589,4430957,Tanor Bortolini
1590,6957,Mark Bortz
1591,3051389,Joey Bosa
1592,4040605,Nick Bosa
1593,3045217,Kyle Bosch
1594,6019,Ryan Boschetti
1595,2573256,Andrew Bose
1596,752,Tony Boselli
1597,14073,Matt Bosher
1598,10596,Kevin Boss
1599,662,James Bostic
1600,2125,Jason Bostic
1601,6860,Jeff Bostic
1602,15827,Jon Bostic
1603,15688,Brandon Bostick
1604,4241317,Earl Bostick Jr.
1605,1759,David Boston
1606,16877,Tre Boston
1607,4036126,Cedric Boswell
1608,17372,Chris Boswell
1609,13315,Korey Bosworth
1610,13822,Kyle Bosworth
1611,4362003,Rondell Bothroyd
1612,7783,Kirk Botkin
1613,2515429,Cameron Botticelli
1614,5144168,Trey Botts
1615,3047969,Joel Bouagnon
1616,8053,Kevin Bouie
1617,7940,Tony Bouie
1618,4010743,Elie Bouka
1619,3045122,Ben Boulware
1620,5578,Michael Boulware
1621,1189,Peter Boulware
1622,1417,Todd Bouman
1623,3045523,Kendrick Bourne
1624,3127082,Christian Boutte
1625,3042737,Josh Boutte
1626,4429022,Kayshon Boutte
1627,301,Marc Boutte
1628,6898,Shawn Bouwens
1629,16562,A.J. Bouye
1630,4046723,Brandon Bouyer-Randle
1631,16830,Luke Bowanko
1632,325,Joe Bowden
1633,4570077,Peter Bowden
1634,4259979,Lynn Bowden Jr.
1635,10467,Dwayne Bowe
1636,11372,Alvin Bowen
1637,3915509,Branden Bowen
1638,4002683,Kevin Bowen
1639,2329,Matt Bowen
1640,10361,Stephen Bowen
1641,1911,David Bowens
1642,552,Tim Bowens
1643,4613067,Zion Bowens
1644,3040149,Bo Bower
1645,3042726,Tashawn Bower
1646,3468,Andy Bowers
1647,4432665,Brock Bowers
1648,14046,Da'Quan Bowers
1649,3929633,Nick Bowers
1650,3513,R.J. Bowers
1651,10554,John Bowie
1652,1082,Larry Bowie
1653,15975,Michael Bowie
1654,7157,Todd Bowles
1655,3125253,Braedon Bowman
1656,13262,NaVorro Bowman
1657,3127288,Shane Bowman
1658,4366910,Shawn Bowman
1659,11365,Zack Bowman
1660,923,Fabien Bownes
1661,4361264,Isaiah Bowser
1662,3040037,Tyus Bowser
1663,14224,Dorson Boyce
1664,15998,Josh Boyce
1665,17318,Chris Boyd
1666,11130,Cody Boyd
1667,11472,Cory Boyd
1668,4416,Danny Boyd
1669,3125315,Devonte Boyd
1670,3137842,Dino Boyd
1671,2643,James Boyd
1672,3998295,James Boyd
1673,12945,Jerome Boyd
1674,16454,Jheranie Boyd
1675,15989,Josh Boyd
1676,4384595,Khristian Boyd
1677,3929845,Kris Boyd
1678,7711,Malik Boyd
1679,4047337,Rakeem Boyd
1680,808,Stephen Boyd
1681,16812,Tajh Boyd
1682,8156,Tommie Boyd
1683,3045144,Tyler Boyd
1684,17114,Xavius Boyd
1685,4373061,Ekow Boye-Doe
1686,554,Brant Boyer
1687,2514261,Nate Boyer
1688,15922,John Boyett
1689,2971696,Paul Boyette Jr.
1690,15057,Brandon Boykin
1691,7456,Deral Lamont Boykin
1692,15358,Jarrett Boykin
1693,4361584,Lance Boykin
1694,9878,McKinley Boykin
1695,3932423,Miles Boykin
1696,2575910,Trevone Boykin
1697,3929030,Jeremy Boykins
1698,16310,Billy Boyko
1699,2514505,Brett Boyko
1700,2574591,Nick Boyle
1701,15486,Pat Boyle
1702,3045169,Tim Boyle
1703,3054842,Bradley Bozeman
1704,4570546,Swayze Bozeman
1705,2982292,Connor Bozick
1706,7767,Cary Brabham
1707,12441,Ron Brace
1708,7274,Don Bracken
1709,10791,Tyron Brackenridge
1710,956,Tony Brackens
1711,14542,Brett Brackett
1712,4811,Gary Brackett
1713,2969915,Marvin Bracy
1714,2572841,James Bradberry IV
1715,3116729,Garrett Bradbury
1716,4429291,Beau Brade
1717,2977626,Ben Braden
1718,14226,Cameron Bradfield
1719,14103,Allen Bradford
1720,4429211,Anthony Bradford
1721,16926,Carl Bradford
1722,1541,Corey Bradford
1723,4569352,Millard Bradford
1724,8143,Paul Bradford
1725,524,Ronnie Bradford
1726,13197,Sam Bradford
1727,4042807,Trevon Bradford
1728,15075,Nigel Bradham
1729,2970256,Bam Bradley
1730,4362260,Carter Bradley
1731,3059973,Dylan Bradley
1732,2980350,Hunter Bradley
1733,3917569,Ja'Marcus Bradley
1734,10771,Joe Bradley
1735,8358,Jon Bradley
1736,8453,Mark Bradley
1737,4038902,Shaun Bradley
1738,10531,Stewart Bradley
1739,8034,Freddie Lee Bradley Jr.
1740,4036476,William Bradley-King
1741,10693,Ahmad Bradshaw
1742,4040640,Darius Bradwell
1743,7972,Donny Brady
1744,6980,Ed Brady
1745,263,Jeff Brady
1746,745,Kyle Brady
1747,2330,Tom Brady
1748,3123074,Tyre Brady
1749,9879,Michael Bragg
1750,7128,Stephen Braggs
1751,607,Rich Braham
1752,3122420,Jordan Brailford
1753,14524,Bryan Braman
1754,10477,Alan Branch
1755,14952,Andre Branch
1756,4692025,Brian Branch
1757,4432,Bruce Branch
1758,1381,Calvin Branch
1759,4577,Colin Branch
1760,3593,Deion Branch
1761,10158,Jamaal Branch
1762,4249511,Johari Branch
1763,2972155,Marcelis Branch
1764,11334,Tyvon Branch
1765,3930270,Blake Brandel
1766,1157,Dan Brandenburg
1767,6768,John Brandes
1768,14368,Cory Brandon
1769,6814,David Brandon
1770,7501,Michael Brandon
1771,3659,Sam Brandon
1772,2475202,Tevrin Brandon
1773,12466,Tom Brandstater
1774,4032484,John Brannon
1775,3054950,Caleb Brantley
1776,7679,Chris Brantley
1777,4428989,Chris Braswell
1778,4257580,Christian Braswell
1779,3909039,Jermiah Braswell
1780,4362561,Montrae Braswell
1781,17453,Cameron Brate
1782,8027,Jason Bratton
1783,615,Chad Bratzke
1784,16388,Jeff Braun
1785,2969241,Ben Braunecker
1786,2973052,Daniel Braverman
1787,6910,David Braxton
1788,50,Tyrone Braxton
1789,2574545,Quan Bray
1790,16252,Tyler Bray
1791,4490,Tyler Brayton
1792,15033,LaVon Brazill
1793,1563,Chris Brazzell
1794,10585,Steve Breaston
1795,2267296,Delvin Breaux
1796,16688,Jack Breckner
1797,4046551,Ben Bredeson
1798,3998308,Dimitrius Breedlove
1799,16890,Bashaud Breeland
1800,3915136,Jake Breeland
1801,2580,Drew Brees
1802,4038944,Brady Breeze
1803,3049916,Matt Breida
1804,2577185,Jake Brendel
1805,6494,Hoby Brenner
1806,16375,Sam Brenner
1807,13923,Josh Brent
1808,2577664,K.J. Brent
1809,4360488,JuJu Brents
1810,4428988,Bryan Bresee
1811,8002,Dorian Brew
1812,15241,Aaron Brewer
1813,4040537,Aaron Brewer
1814,15711,Andy Brewer
1815,4052017,C.J. Brewer
1816,4262205,Cade Brewer
1817,3914440,Chandler Brewer
1818,7708,Dewell Brewer
1819,4257,Jack Brewer
1820,14098,James Brewer
1821,2614,Sean Brewer
1822,16469,Xavier Brewer
1823,10399,Carlton Brewster
1824,15340,Michael Brewster
1825,15751,Mike Brewster
1826,12634,Robert Brewster
